region,herd,cow,study_lact,herd_size,mwp,parity,milk120,calv_dt,cf,fs,cc,wpc,spc,twin,dyst,rp,vag_disch,h7
1,1,286,2,294,26,2,,01sep1997,,,,,,no,no,no,no,1
1,1,287,1,294,26,1,2528.5,19jun1997,,,68,42,,no,no,no,no,1
1,1,288,1,294,26,1,2587.8999,26dec1996,76,1,76,50,1,no,no,no,no,1
1,1,289,1,294,26,1,2839.6001,20nov1996,51,0,149,123,5,no,no,no,no,1
1,1,290,1,294,26,1,3498.5,12jun1997,74,0,97,71,3,no,no,no,no,1
1,1,291,1,294,26,1,2472.5,19jun1997,58,0,145,119,4,no,no,no,no,1
1,1,292,1,294,26,1,2756.3999,29jun1997,51,1,51,25,1,no,no,no,no,1
1,1,293,1,294,26,1,,05jul1997,,,,,,no,no,no,no,1
1,1,294,1,294,26,1,2692.5,13jan1997,46,0,107,81,3,no,no,no,no,1
1,1,295,1,294,26,1,2648,16dec1996,46,1,46,20,1,no,no,no,no,1
1,1,295,2,294,26,2,2052.2,05nov1997,,,,,,no,no,yes,no,1
1,1,296,1,294,26,1,2080.8,15jun1997,57,1,57,31,1,no,no,no,no,1
1,1,297,1,294,26,1,2862.5,08dec1996,56,1,56,30,1,no,no,no,no,1
1,1,297,2,294,26,2,2892.1001,02nov1997,74,0,141,115,3,no,no,no,no,1
1,1,298,1,294,26,1,2462.6001,24jan1997,55,0,82,56,2,no,no,yes,no,1
1,1,299,1,294,26,1,2419.2,07oct1997,64,1,64,38,1,no,no,no,no,1
1,1,300,1,294,26,1,2948,06jul1997,44,0,63,37,2,no,no,no,no,1
1,1,301,1,294,26,1,1957.2,16jun1997,35,0,166,140,4,no,no,no,no,1
1,1,302,1,294,26,1,2833.5,19jun1997,83,,,,4,no,no,no,no,1
1,1,303,1,294,26,1,2915.7,29jun1997,46,1,46,20,1,no,no,no,no,1
1,1,304,1,294,26,1,,28jun1997,,,,,,no,no,no,no,1
1,1,305,1,294,26,1,1937.2,19jun1997,78,0,100,74,2,no,no,no,no,1
1,1,306,1,294,26,1,,16jun1997,,,,,,no,no,no,no,1
1,1,307,1,294,26,1,2837.3,28jun1997,56,0,132,106,2,no,no,no,no,1
1,1,308,1,294,26,1,1944.1,28sep1997,141,0,143,117,2,no,no,no,no,1
1,1,309,1,294,26,1,2395.6001,30oct1997,100,,,,4,no,no,no,no,1
1,1,310,1,294,26,1,2437.3999,01apr1997,77,1,77,51,1,no,no,no,no,1
1,1,311,1,294,26,1,1749.1,23sep1997,66,0,108,82,2,no,no,no,no,1
1,1,312,1,294,26,1,2811.6001,22sep1997,73,1,73,47,1,no,no,no,no,1
1,1,313,1,294,26,1,2796.5,02oct1997,50,0,96,70,2,no,yes,no,no,1
1,1,314,1,294,26,1,2033.3,25oct1997,55,1,55,29,1,no,yes,no,no,1
1,1,315,1,294,26,1,2512.3,13jul1997,40,0,88,62,2,no,no,no,no,1
1,1,316,1,294,26,1,2582.3999,15oct1997,61,0,184,158,6,no,no,no,no,1
1,1,317,1,294,26,1,2320.3999,04oct1997,64,1,64,38,1,no,no,yes,no,1
1,1,318,1,294,26,1,1635.8,01jul1997,41,1,41,15,1,no,no,no,no,1
1,1,319,1,294,26,1,,30oct1997,68,,,,4,no,no,no,no,1
1,1,320,1,294,26,1,2453.1001,28sep1997,48,1,48,22,1,no,no,no,no,1
1,1,321,1,294,26,1,2118.2,02apr1997,59,0,159,133,6,no,yes,no,no,1
1,1,322,1,294,26,1,2337.1001,18oct1997,52,0,107,81,2,no,no,no,no,1
1,1,323,1,294,26,1,2387.8999,25oct1997,59,0,108,82,2,no,no,no,no,1
1,1,324,1,294,26,1,2422.2,19oct1997,104,1,104,78,1,no,no,no,no,1
1,1,325,1,294,26,1,2388.1001,20sep1997,61,,,,9,no,no,no,no,1
1,1,326,1,294,26,1,2218.3,10jul1997,62,0,178,152,3,no,yes,no,no,1
1,1,327,1,294,26,1,2551,28mar1997,53,1,53,27,1,no,yes,no,no,1
1,2,328,1,235,50,6,2671.5,05feb1997,68,0,179,129,3,no,no,no,no,1
1,2,329,1,235,50,6,,02may1997,,,,,,no,no,no,no,1
1,2,330,1,235,50,5,,28oct1996,,,,,,yes,no,no,no,1
1,2,331,1,235,50,6,2685.8999,01apr1997,96,,,,4,no,no,no,no,1
1,2,332,1,235,50,6,3312,25jun1997,102,1,102,52,1,no,no,yes,no,1
1,2,333,1,235,50,6,3352.1001,20sep1997,80,0,215,165,4,no,no,no,no,1
1,2,334,1,235,50,4,,18oct1996,,,,,,no,no,yes,yes,1
1,2,335,1,235,50,5,3443.6001,03sep1996,100,,,,5,no,no,no,no,1
1,2,336,1,235,50,6,,14oct1996,,,,,,no,no,no,no,1
1,2,337,1,235,50,6,3136.8,18nov1996,73,1,73,23,1,no,no,no,no,1
1,2,337,2,235,50,7,2593.3,06nov1997,68,,,,4,no,no,no,no,1
1,2,338,1,235,50,6,4687,15feb1997,100,,,,10,no,no,no,no,1
1,2,339,1,235,50,6,3902.3999,11mar1997,74,0,175,125,3,no,no,no,no,1
1,2,340,1,235,50,6,3113.8,14mar1997,63,1,63,13,1,no,no,no,no,1
1,2,341,1,235,50,6,2812.2,24nov1996,68,1,68,18,1,no,no,no,no,1
1,2,341,2,235,50,7,3412.8999,10nov1997,160,1,160,110,1,no,no,no,no,1
1,2,342,1,235,50,5,4262.8999,04jun1997,73,,,,1,no,no,no,no,1
1,2,343,1,235,50,6,,26may1997,,,,,,yes,yes,yes,no,1
1,2,344,1,235,50,6,3556.8,04nov1996,78,0,222,172,3,yes,no,no,no,1
1,2,345,1,235,50,5,3966.8,28oct1996,151,0,224,174,3,no,no,no,no,1
1,2,346,1,235,50,5,,02nov1996,,,,,,yes,no,no,no,1
1,2,347,1,235,50,6,3878.3,10jan1997,,,,,,no,no,no,no,1
1,2,348,1,235,50,5,,23oct1996,,,,,,yes,no,no,no,1
1,2,349,1,235,50,6,,23aug1997,,,,,,no,no,no,no,1
1,2,350,1,235,50,4,4749.8999,03nov1996,89,1,89,39,1,no,no,no,no,1
1,2,350,2,235,50,5,,30oct1997,,,,,,no,no,no,no,1
1,2,351,1,235,50,6,3487.8999,23aug1997,84,1,84,34,1,no,no,no,no,1
1,2,352,1,235,50,6,3455,19apr1997,120,,,,1,no,no,no,no,1
1,2,353,1,235,50,6,2529.8999,26feb1997,111,0,186,136,2,no,no,yes,yes,1
1,2,354,1,235,50,6,3472.6001,03sep1997,69,1,69,19,1,no,no,no,no,1
1,2,355,1,235,50,5,4440.2998,25apr1997,72,0,280,230,5,no,no,no,no,1
1,2,356,1,235,50,6,3792.6001,28apr1997,102,0,124,74,2,no,no,no,no,1
1,2,357,1,235,50,5,,25jun1997,,,,,,no,no,no,yes,1
1,2,358,1,235,50,6,3507,05mar1997,,,,,,no,no,no,no,1
1,2,359,1,235,50,5,3622.8,04jun1997,64,0,85,35,2,no,no,no,no,1
1,2,360,1,235,50,5,,30apr1997,,,,,,no,no,no,no,1
1,2,361,1,235,50,5,2779.1001,08dec1996,61,1,61,11,1,no,no,no,no,1
1,2,362,1,235,50,5,4167.7002,09jun1997,109,1,109,59,1,no,no,no,no,1
1,2,363,1,235,50,4,3962.6001,14oct1996,92,0,249,199,6,no,no,yes,no,1
1,2,364,1,235,50,6,3777.8999,21jul1997,,,,,,no,no,no,no,1
1,2,365,1,235,50,6,4109.2002,18mar1997,70,0,113,63,1,no,no,no,no,1
1,2,366,1,235,50,6,3533.5,23jun1997,54,0,120,70,2,no,no,no,no,1
1,2,367,1,235,50,5,3479,06feb1997,67,1,67,17,1,no,no,no,no,1
1,2,368,1,235,50,5,3903.2,26dec1996,95,0,275,225,7,no,no,no,no,1
1,2,369,1,235,50,5,3400.8999,24jul1997,89,1,89,39,1,no,no,no,no,1
1,2,370,1,235,50,5,3398.2,11dec1996,85,1,85,35,1,no,no,no,no,1
1,2,371,1,235,50,5,3829.7,28oct1996,90,0,160,110,4,no,no,no,yes,1
1,2,372,1,235,50,5,3857,10jan1997,90,0,114,64,2,no,no,no,no,1
1,2,373,1,235,50,5,3111.6001,31oct1996,78,1,78,28,1,no,no,no,no,1
1,2,373,2,235,50,6,3176.8,28oct1997,77,,,,6,no,no,no,no,1
1,2,374,1,235,50,4,3004,17sep1996,89,1,89,39,1,no,no,no,no,1
1,2,374,2,235,50,5,3002.8999,06oct1997,96,0,146,96,2,no,no,no,no,1
1,2,375,1,235,50,5,3770.8999,09dec1996,117,1,117,67,1,no,no,no,no,1
1,2,376,1,235,50,5,4414.2998,12may1997,88,1,88,38,1,no,no,no,no,1
1,2,377,1,235,50,5,,15jul1997,65,1,65,15,1,no,no,no,no,1
1,2,378,1,235,50,4,3158.3999,10oct1996,94,,,,6,no,no,yes,no,1
1,2,379,1,235,50,5,4080.7,31oct1996,75,0,127,77,3,no,no,no,no,1
1,2,380,1,235,50,5,4234.8999,23feb1997,95,1,95,45,1,no,no,no,no,1
1,2,381,1,235,50,5,3642.6001,01aug1997,69,0,220,170,4,no,no,yes,no,1
1,2,382,1,235,50,5,3272.3999,21jan1997,176,1,176,126,1,no,no,no,no,1
1,2,383,1,235,50,4,3822.2,09oct1996,75,1,75,25,1,no,no,no,no,1
1,2,383,2,235,50,5,3775,27sep1997,75,0,125,75,3,no,no,no,no,1
1,2,384,1,235,50,4,3999.3999,15nov1996,73,1,73,23,1,no,no,no,no,1
1,2,384,2,235,50,5,3909,11nov1997,78,1,78,28,1,no,no,no,no,1
1,2,385,1,235,50,5,3244.3999,25apr1997,77,0,137,87,3,no,no,no,no,1
1,2,386,1,235,50,4,4381.5,19may1997,71,0,113,63,3,no,no,yes,no,1
1,2,387,1,235,50,5,2818,26feb1997,,,,,,no,no,no,no,1
1,2,388,1,235,50,4,3568,23oct1996,83,1,83,33,1,no,no,yes,no,1
1,2,388,2,235,50,5,3697.1001,27oct1997,174,0,202,152,2,no,no,no,no,1
1,2,389,1,235,50,5,2417.8999,18may1997,71,1,71,21,1,no,no,no,no,1
1,2,390,1,235,50,4,3909.7,28apr1997,69,1,69,19,1,no,no,no,no,1
1,2,391,1,235,50,4,3146,11nov1996,78,0,116,66,2,no,no,no,no,1
1,2,391,2,235,50,5,2981.5,04nov1997,100,,,,3,no,no,no,no,1
1,2,392,1,235,50,4,3548.3,22jan1997,90,1,90,40,1,no,no,no,no,1
1,2,393,1,235,50,5,3839.3,25jul1997,107,1,107,57,1,no,no,no,no,1
1,2,394,1,235,50,3,3214.2,14oct1996,73,0,120,70,3,no,no,no,no,1
1,2,394,2,235,50,4,3123,16nov1997,63,1,63,13,1,no,no,no,no,1
1,2,395,1,235,50,4,3491.8,07jan1997,68,0,150,100,3,no,no,no,no,1
1,2,396,1,235,50,4,3488.7,18jan1997,96,1,96,46,1,no,no,no,no,1
1,2,397,1,235,50,4,2979.3,23jan1997,106,1,106,56,1,no,no,no,no,1
1,2,398,1,235,50,4,4076.3,20may1997,88,0,133,83,3,no,no,yes,no,1
1,2,399,1,235,50,4,3276.7,03may1997,67,1,67,17,1,no,no,no,no,1
1,2,400,1,235,50,4,4156.5,24apr1997,69,0,117,67,2,no,no,no,no,1
1,2,401,1,235,50,4,,09jun1997,,,,,,no,no,no,no,1
1,2,402,1,235,50,4,3522.7,28nov1996,75,1,75,25,1,no,no,no,no,1
1,2,402,2,235,50,5,2986,16nov1997,87,0,149,99,2,no,no,no,no,1
1,2,403,1,235,50,4,4010.6001,05mar1997,53,1,53,3,1,no,no,no,no,1
1,2,404,1,235,50,4,3687.7,05jan1997,100,0,161,111,3,no,no,no,no,1
1,2,405,1,235,50,4,3794.3999,27mar1997,94,1,94,44,1,no,no,no,no,1
1,2,406,1,235,50,4,,27mar1997,,,,,,no,no,no,no,1
1,2,407,1,235,50,4,3002,28mar1997,135,,,,2,no,no,no,no,1
1,2,408,1,235,50,3,3859,17sep1996,70,0,214,164,6,no,no,no,no,1
1,2,409,1,235,50,3,2721.3999,01apr1997,88,0,123,73,2,no,no,no,no,1
1,2,410,1,235,50,3,3276.1001,31oct1996,81,0,160,110,3,no,no,no,no,1
1,2,411,1,235,50,4,3517.1001,19oct1997,161,1,161,111,1,no,no,no,yes,1
1,2,412,1,235,50,3,4535.5,07may1997,80,1,80,30,1,no,no,no,no,1
1,2,413,1,235,50,3,3865.8,03jun1997,102,1,102,52,1,no,no,no,no,1
1,2,414,1,235,50,3,3819.3,09jun1997,110,1,110,60,1,no,no,no,no,1
1,2,415,1,235,50,3,3184.8,20dec1996,76,0,114,64,3,no,no,no,no,1
1,2,416,1,235,50,2,3800.8,18nov1996,105,1,105,55,1,no,no,no,no,1
1,2,417,1,235,50,3,3593.3999,02may1997,70,1,70,20,1,no,no,no,no,1
1,2,418,1,235,50,2,3555.3999,03oct1996,66,1,66,16,1,no,no,no,no,1
1,2,418,2,235,50,3,3598.3999,20sep1997,65,1,65,15,1,no,no,no,no,1
1,2,419,1,235,50,2,3830.7,09oct1997,93,0,178,128,3,no,yes,no,no,1
1,2,420,1,235,50,3,3064.3,26dec1996,76,1,76,26,1,no,no,no,no,1
1,2,421,1,235,50,3,3059.2,23nov1996,100,1,100,50,1,no,no,no,no,1
1,2,422,1,235,50,3,,24jul1997,,,,,,no,no,no,no,1
1,2,423,1,235,50,2,3524,06oct1996,,,72,22,,no,no,no,no,1
1,2,423,2,235,50,3,,28sep1997,,,,,,no,no,no,no,1
1,2,424,1,235,50,3,3417.3,25oct1996,84,0,110,60,2,no,no,no,no,1
1,2,424,2,235,50,4,,16nov1997,,,,,,no,no,no,no,1
1,2,425,1,235,50,3,3976.3999,21jun1997,105,0,200,150,1,no,no,yes,no,1
1,2,426,1,235,50,3,3750.2,19sep1996,66,0,89,39,2,no,no,no,no,1
1,2,426,2,235,50,4,,22sep1997,,,,,,no,no,no,no,1
1,2,427,1,235,50,3,3434.3999,09mar1997,63,,,,2,no,no,no,no,1
1,2,428,1,235,50,3,3101.8,03may1997,71,1,71,21,1,no,no,no,no,1
1,2,429,1,235,50,3,3184.7,14oct1996,98,1,98,48,1,no,no,yes,no,1
1,2,429,2,235,50,4,,25oct1997,81,,,,2,no,no,no,no,1
1,2,430,1,235,50,3,2557.3999,28oct1996,73,1,73,23,1,no,no,yes,no,1
1,2,431,1,235,50,3,3668.8,14mar1997,82,0,101,51,2,no,no,no,no,1
1,2,432,1,235,50,2,3774.2,26dec1996,79,1,79,29,1,no,no,no,no,1
1,2,433,1,235,50,3,3343.5,23dec1996,66,1,66,16,1,no,no,no,no,1
1,2,434,1,235,50,3,3285.5,02nov1996,75,0,117,67,2,no,no,no,no,1
1,2,435,1,235,50,2,3563.2,28nov1996,104,1,104,54,1,no,no,no,no,1
1,2,436,1,235,50,3,3461.3999,29mar1997,99,0,167,117,2,no,no,no,no,1
1,2,437,1,235,50,3,3192.5,28dec1996,74,0,155,105,2,no,no,no,no,1
1,2,438,1,235,50,3,3980,23nov1996,112,1,112,62,1,no,no,no,no,1
1,2,439,1,235,50,3,3412.8999,05may1997,67,0,190,140,4,no,no,no,no,1
1,2,440,1,235,50,3,3761.8,12sep1997,140,,,,2,no,no,no,no,1
1,2,441,1,235,50,3,3247.7,09mar1997,122,1,122,72,1,no,no,no,no,1
1,2,442,1,235,50,3,3029.1001,22apr1997,41,,,,1,no,no,no,no,1
1,2,443,1,235,50,3,3390.8,10aug1997,61,,,,2,no,no,yes,no,1
1,2,444,1,235,50,3,2976,13apr1997,64,1,64,14,1,yes,no,no,no,1
1,2,445,1,235,50,2,3271.5,09dec1996,93,1,93,43,1,no,no,no,no,1
1,2,446,1,235,50,3,3148.1001,04mar1997,91,,,,1,no,no,no,no,1
1,2,447,1,235,50,3,3840.5,03may1997,70,1,70,20,1,no,no,no,no,1
1,2,448,1,235,50,3,3136.8,11may1997,59,1,59,9,1,no,no,no,no,1
1,2,449,1,235,50,2,3707.8999,24mar1997,111,1,111,61,1,no,no,no,no,1
1,2,450,1,235,50,3,3342.3999,26jul1997,208,0,228,178,2,no,yes,no,no,1
1,2,451,1,235,50,3,2939,11jun1997,109,,,,2,no,no,no,no,1
1,2,452,1,235,50,3,4313.8999,29oct1997,76,1,76,26,1,no,no,no,no,1
1,2,453,1,235,50,3,3408.2,24jul1997,63,,,,7,no,no,no,no,1
1,2,454,1,235,50,3,3432.8,01aug1997,100,0,123,73,2,no,no,no,no,1
1,2,455,1,235,50,3,4440.1001,17oct1997,85,,,,4,no,no,no,no,1
1,2,456,1,235,50,2,3948.2,18jan1997,91,1,91,41,1,no,no,no,no,1
1,2,457,1,235,50,2,3850.3,04nov1996,71,1,71,21,1,no,no,no,yes,1
1,2,457,2,235,50,3,4131.3999,24oct1997,81,0,174,124,2,no,no,no,no,1
1,2,458,1,235,50,3,3706,24aug1997,79,1,79,29,1,no,no,no,no,1
1,2,459,1,235,50,3,2781.3,13jun1997,63,1,63,13,1,no,no,no,no,1
1,2,460,1,235,50,2,4403.2998,12may1997,62,1,62,12,1,no,no,no,no,1
1,2,461,1,235,50,2,3107.6001,10oct1996,94,0,185,135,3,no,no,yes,no,1
1,2,462,1,235,50,2,3694.7,23oct1996,69,1,69,19,1,no,no,no,no,1
1,2,462,2,235,50,3,3856.3,06oct1997,102,1,102,52,1,no,no,no,no,1
1,2,463,1,235,50,2,2414.3999,16feb1997,74,0,185,135,4,no,no,no,no,1
1,2,464,1,235,50,2,3726.3999,15oct1996,72,0,100,50,2,no,no,no,no,1
1,2,464,2,235,50,3,3813.8999,05nov1997,80,0,126,76,2,no,no,no,no,1
1,2,465,1,235,50,2,3299.8,20oct1996,88,1,88,38,1,no,no,yes,no,1
1,2,465,2,235,50,3,3331.5,23oct1997,89,0,177,127,4,no,no,no,no,1
1,2,466,1,235,50,2,3115.3,09mar1997,77,1,77,27,1,no,no,no,no,1
1,2,467,1,235,50,2,3488.5,28nov1996,99,0,289,239,6,no,no,no,no,1
1,2,468,1,235,50,2,3760.7,10may1997,60,1,60,10,1,no,no,no,no,1
1,2,469,1,235,50,2,3805.6001,06dec1996,134,0,175,125,2,no,no,no,no,1
1,2,470,1,235,50,2,2752.6001,10jan1997,70,0,93,43,2,no,no,no,no,1
1,2,471,1,235,50,2,4000.8999,01nov1997,72,1,72,22,1,no,no,no,no,1
1,2,472,1,235,50,2,3634.6001,26dec1996,74,1,74,24,1,no,no,no,no,1
1,2,473,1,235,50,2,4019.1001,12mar1997,65,1,65,15,1,no,no,no,no,1
1,2,474,1,235,50,2,3029,12feb1997,172,,,,1,no,no,no,no,1
1,2,475,1,235,50,2,3062.7,19jan1997,92,0,147,97,2,no,no,no,no,1
1,2,476,1,235,50,2,4390.2998,09jun1997,97,0,249,199,5,no,no,no,no,1
1,2,477,1,235,50,2,3290.7,23mar1997,84,1,84,34,1,no,no,no,no,1
1,2,478,1,235,50,2,2709.3999,24apr1997,86,0,113,63,2,no,no,no,no,1
1,2,479,1,235,50,2,3981.7,23apr1997,95,1,95,45,1,no,no,no,no,1
1,2,480,1,235,50,2,4037.8,28may1997,97,1,97,47,1,no,no,no,no,1
1,2,481,1,235,50,2,3102.8999,24may1997,103,1,103,53,1,yes,no,yes,no,1
1,2,482,1,235,50,2,4434.3999,23apr1997,73,1,73,23,1,no,no,no,no,1
1,2,483,1,235,50,2,3503.3,28mar1997,104,1,104,54,1,no,no,no,no,1
1,2,484,1,235,50,2,3375.2,02may1997,70,1,70,20,1,no,no,no,no,1
1,2,485,1,235,50,2,3753.5,14nov1997,92,0,168,118,3,no,no,no,no,1
1,2,486,1,235,50,2,,17mar1997,78,,,,1,no,no,no,no,1
1,2,487,1,235,50,2,3105.2,11jun1997,95,1,95,45,1,no,no,no,no,1
1,2,488,1,235,50,2,3910.6001,03may1997,134,1,134,84,1,no,no,no,no,1
1,2,489,1,235,50,2,3244.3,16feb1997,95,1,95,45,1,no,no,no,no,1
1,2,490,1,235,50,2,3382,26jun1997,68,0,118,68,2,no,no,no,no,1
1,2,491,1,235,50,2,4167.8999,18sep1997,114,,,,6,no,no,no,no,1
1,2,492,1,235,50,1,3083.2,23sep1996,76,1,76,26,1,no,no,no,no,1
1,2,492,2,235,50,2,3497.8,18sep1997,156,1,156,106,1,no,no,no,no,1
1,2,493,1,235,50,2,3435.7,19aug1997,79,0,191,141,3,yes,no,no,no,1
1,2,494,1,235,50,2,3698.5,29jul1997,98,,,,4,no,no,no,no,1
1,2,495,1,235,50,2,3096.3,31aug1997,86,0,161,111,3,no,no,no,no,1
1,2,496,1,235,50,2,3003.3,16jun1997,89,1,89,39,1,no,no,no,no,1
1,2,497,1,235,50,2,3373.3999,13jun1997,75,1,75,25,1,no,no,no,no,1
1,2,498,1,235,50,1,2496.7,10sep1996,103,0,218,168,6,no,no,no,no,1
1,2,499,1,235,50,1,,17sep1996,,,,,,no,no,no,no,1
1,2,500,1,235,50,2,3046.8,19jul1997,68,1,68,18,1,no,no,no,no,1
1,2,501,1,235,50,2,3012,25jun1997,67,,,,3,yes,no,no,no,1
1,2,502,1,235,50,2,3494.3999,11aug1997,87,0,112,62,2,no,no,no,no,1
1,2,503,1,235,50,1,,10sep1996,,,,,,no,no,no,no,1
1,2,504,1,235,50,1,2520.8,01oct1996,67,0,112,62,2,no,no,no,no,1
1,2,504,2,235,50,2,3336.7,05nov1997,98,1,98,48,1,no,no,no,no,1
1,2,505,1,235,50,1,3133.6001,23sep1996,75,0,192,142,3,no,yes,no,no,1
1,2,506,1,235,50,1,,03sep1996,,,,,,no,no,no,no,1
1,2,507,1,235,50,1,,06sep1996,73,0,157,107,3,no,no,no,no,1
1,2,508,1,235,50,2,3520.3999,17aug1997,82,1,82,32,1,no,no,no,no,1
1,2,509,1,235,50,2,3596.7,19aug1997,81,0,106,56,2,no,no,no,no,1
1,2,510,1,235,50,1,,07nov1996,,,76,26,,no,no,no,no,1
1,2,510,2,235,50,2,2611.1001,30oct1997,80,1,80,30,1,no,no,no,no,1
1,2,511,1,235,50,1,3021.3,03sep1996,149,1,149,99,1,no,no,no,no,1
1,2,511,2,235,50,2,3624.8999,02nov1997,85,1,85,35,1,no,no,no,no,1
1,2,512,1,235,50,2,3176.8999,25aug1997,114,1,114,64,1,no,no,no,no,1
1,2,513,1,235,50,2,2783.1001,23aug1997,78,1,78,28,1,no,no,yes,no,1
1,2,514,1,235,50,1,2662.8,13sep1996,58,0,104,54,2,no,no,no,no,1
1,2,514,2,235,50,2,3385.7,03oct1997,99,0,187,137,2,no,no,no,no,1
1,2,515,1,235,50,1,2400.3999,23sep1996,75,1,75,25,1,no,no,no,no,1
1,2,515,2,235,50,2,3721.1001,18sep1997,114,1,114,64,1,no,no,no,no,1
1,2,516,1,235,50,2,3681.5,23aug1997,70,1,70,20,1,no,yes,yes,no,1
1,2,517,1,235,50,2,3182.3,24oct1997,169,,,,2,no,no,no,no,1
1,2,518,1,235,50,2,3503.1001,03aug1997,89,1,89,39,1,no,no,yes,no,1
1,2,519,1,235,50,2,2793.7,05aug1997,130,1,130,80,1,no,no,yes,no,1
1,2,520,1,235,50,1,,10dec1996,,,,,,no,yes,no,no,1
1,2,521,1,235,50,1,2688.6001,15sep1996,98,1,98,48,1,no,no,no,no,1
1,2,522,1,235,50,2,3332.7,11aug1997,71,1,71,21,1,no,no,no,no,1
1,2,523,1,235,50,2,4205.6001,03aug1997,114,1,114,64,1,no,no,yes,no,1
1,2,524,1,235,50,1,2785.5,27dec1996,78,1,78,28,1,no,no,no,no,1
1,2,525,1,235,50,1,,27dec1996,68,,,,2,no,no,no,no,1
1,2,526,1,235,50,1,,15sep1997,71,,,,1,no,no,no,no,1
1,2,527,1,235,50,1,2369.3,24nov1996,70,0,278,228,5,no,no,no,no,1
1,2,528,1,235,50,1,2399.5,21dec1996,81,1,81,31,1,no,no,no,no,1
1,2,529,1,235,50,1,2770.8,23dec1996,67,0,247,197,6,no,no,no,no,1
1,2,530,1,235,50,1,2077.2,18nov1996,72,0,95,45,2,no,no,no,no,1
1,2,530,2,235,50,2,2631.7,25nov1997,78,,,,6,yes,no,no,no,1
1,2,531,1,235,50,1,,24nov1996,82,1,82,32,1,no,no,no,no,1
1,2,531,2,235,50,2,2848.3,23nov1997,98,0,139,89,2,no,no,no,no,1
1,2,532,1,235,50,1,2065.7,28nov1996,78,0,118,68,2,no,no,no,no,1
1,2,533,1,235,50,1,2183.3999,21dec1996,105,1,105,55,1,no,no,no,no,1
1,2,534,1,235,50,1,2566.1001,29jun1997,167,1,167,117,1,no,no,no,no,1
1,2,535,1,235,50,1,2165.7,01dec1996,80,0,104,54,2,no,no,no,no,1
1,2,536,1,235,50,1,,20dec1996,,,,,,no,no,no,no,1
1,2,537,1,235,50,1,2252.6001,24nov1996,81,1,81,31,1,no,no,no,no,1
1,2,537,2,235,50,2,3261.5,22nov1997,81,1,81,31,1,no,no,no,no,1
1,2,538,1,235,50,1,2345.5,23dec1996,76,1,76,26,1,no,no,yes,no,1
1,2,539,1,235,50,1,1925.7,01jan1997,88,1,88,38,1,no,no,no,no,1
1,2,540,1,235,50,1,2622.3999,26dec1996,92,0,198,148,2,no,no,no,no,1
1,2,541,1,235,50,1,2427.7,26feb1997,91,0,177,127,4,no,no,no,no,1
1,2,542,1,235,50,1,2916.3,07mar1997,126,0,149,99,2,no,no,no,no,1
1,2,543,1,235,50,1,2685.8,18apr1997,112,0,240,190,3,no,no,yes,no,1
1,2,544,1,235,50,1,2982.6001,14mar1997,114,1,114,64,1,no,no,no,no,1
1,2,545,1,235,50,1,3202.2,14mar1997,92,1,92,42,1,no,no,no,no,1
1,2,546,1,235,50,1,2536.5,07feb1997,71,1,71,21,1,no,no,no,no,1
1,2,547,1,235,50,1,2774.8999,07mar1997,81,1,81,31,1,no,no,no,no,1
1,2,548,1,235,50,1,3035.1001,04jun1997,101,1,101,51,1,no,no,no,no,1
1,2,549,1,235,50,1,2507.3999,02feb1997,63,1,63,13,1,no,no,yes,no,1
1,2,550,1,235,50,1,2778.2,04mar1997,132,0,169,119,2,no,yes,no,no,1
1,2,551,1,235,50,1,2785.3999,25aug1997,71,1,71,21,1,no,no,no,no,1
1,2,552,1,235,50,1,2799.6001,30mar1997,125,1,125,75,1,no,no,no,no,1
1,2,553,1,235,50,1,1939.5,22sep1997,74,,,,3,no,no,no,no,1
1,2,554,1,235,50,1,,30jun1997,,,,,,yes,no,no,no,1
1,2,555,1,235,50,1,3038.1001,24jun1997,69,0,109,59,2,no,no,no,no,1
1,2,556,1,235,50,1,2956.7,02aug1997,70,1,70,20,1,no,no,no,no,1
1,2,557,1,235,50,1,2369.6001,05jul1997,121,1,121,71,1,no,no,no,yes,1
1,2,558,1,235,50,1,2417.1001,23jun1997,66,1,66,16,1,no,no,no,no,1
1,2,559,1,235,50,1,2313.8999,30jun1997,71,0,91,41,2,no,no,no,no,1
1,2,560,1,235,50,1,3036.7,17aug1997,70,1,70,20,1,no,no,no,no,1
1,2,561,1,235,50,1,2453.8999,23jun1997,71,1,71,21,1,no,no,no,no,1
1,2,562,1,235,50,1,2990.8,28jun1997,72,0,113,63,3,no,no,no,no,1
1,2,563,1,235,50,1,2845,30aug1997,228,1,228,178,1,no,no,no,no,1
1,2,564,1,235,50,1,2931.1001,22sep1997,110,0,136,86,2,no,no,no,no,1
1,2,565,1,235,50,1,3147.3,16oct1997,89,1,89,39,1,no,no,no,no,1
1,2,566,1,235,50,1,2661.6001,29aug1997,78,0,121,71,2,no,no,no,no,1
1,2,567,1,235,50,1,2474.8,31aug1997,76,1,76,26,1,no,no,no,no,1
1,2,568,1,235,50,1,2374.3999,28aug1997,135,1,135,85,1,no,yes,yes,no,1
1,2,569,1,235,50,1,2526.5,28aug1997,72,0,146,96,2,no,yes,yes,no,1
1,2,570,1,235,50,1,2692,31aug1997,104,1,104,54,1,no,yes,no,no,1
